"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0032506","cytokinetic process","30/4660","54/21338",0.555555555555556,2.54387219837864,6.00439498581663,6.91937690908329e-08,4.11325505531778e-05,3.47955269447203e-05,"ENSG00000133104/ENSG00000100330/ENSG00000166140/ENSG00000122359/ENSG00000119541/ENSG00000170248/ENSG00000100345/ENSG00000138180/ENSG00000170037/ENSG00000131165/ENSG00000160993/ENSG00000204991/ENSG00000182473/ENSG00000147457/ENSG00000178209/ENSG00000083937/ENSG00000158411/ENSG00000176108/ENSG00000165527/ENSG00000067560/ENSG00000086065/ENSG00000130724/ENSG00000213024/ENSG00000011426/ENSG00000145703/ENSG00000114993/ENSG00000115561/ENSG00000143761/ENSG00000021574/ENSG00000169641",30
"GO:0043484","regulation of RNA splicing","78/4660","205/21338",0.380487804878049,1.74224222757249,5.64455442353126,9.08417769852705e-08,4.70475853746865e-05,3.97992709562829e-05,"ENSG00000292343/ENSG00000160208/ENSG00000157540/ENSG00000197976/ENSG00000122692/ENSG00000100650/ENSG00000244462/ENSG00000124193/ENSG00000150459/ENSG00000139793/ENSG00000100461/ENSG00000107290/ENSG00000139644/ENSG00000203867/ENSG00000100603/ENSG00000075292/ENSG00000126945/ENSG00000147274/ENSG00000176476/ENSG00000119314/ENSG00000146457/ENSG00000103067/ENSG00000071626/ENSG00000122965/ENSG00000104967/ENSG00000102081/ENSG00000169813/ENSG00000096746/ENSG00000100813/ENSG00000182872/ENSG00000136450/ENSG00000104852/ENSG00000011304/ENSG00000181222/ENSG00000183808/ENSG00000178607/ENSG00000174720/ENSG00000164548/ENSG00000115053/ENSG00000113391/ENSG00000239306/ENSG00000165119/ENSG00000135486/ENSG00000096063/ENSG00000008128/ENSG00000099622/ENSG00000157110/ENSG00000152601/ENSG00000248333/ENSG00000126254/ENSG00000196367/ENSG00000087152/ENSG00000205937/ENSG00000173011/ENSG00000078328/ENSG00000121774/ENSG00000135250/ENSG00000181163/ENSG00000112531/ENSG00000196284/ENSG00000063244/ENSG00000159409/ENSG00000005007/ENSG00000119760/ENSG00000013441/ENSG00000089280/ENSG00000104824/ENSG00000116350/ENSG00000108561/ENSG00000188529/ENSG00000111786/ENSG00000120656/ENSG00000116001/ENSG00000259956/ENSG00000161547/ENSG00000169045/ENSG00000135801/ENSG00000153187",78
"GO:0033119","negative regulation of RNA splicing","19/4660","27/21338",0.703703703703704,3.22223811794627,6.10742598457564,9.4701167457039e-08,4.70475853746865e-05,3.97992709562829e-05,"ENSG00000157540/ENSG00000124193/ENSG00000150459/ENSG00000139644/ENSG00000203867/ENSG00000147274/ENSG00000119314/ENSG00000100813/ENSG00000182872/ENSG00000011304/ENSG00000165119/ENSG00000126254/ENSG00000205937/ENSG00000181163/ENSG00000063244/ENSG00000116350/ENSG00000108561/ENSG00000188529/ENSG00000111786",19
"GO:0099173","postsynapse organization","96/4660","268/21338",0.358208955223881,1.64022804432772,5.5751617936754,1.00728887482124e-07,4.70475853746865e-05,3.97992709562829e-05,"ENSG00000152767/ENSG00000101463/ENSG00000149970/ENSG00000165322/ENSG00000160305/ENSG00000154764/ENSG00000167193/ENSG00000107864/ENSG00000100285/ENSG00000136379/ENSG00000099942/ENSG00000137845/ENSG00000140443/ENSG00000103423/ENSG00000157193/ENSG00000120063/ENSG00000150760/ENSG00000168522/ENSG00000101938/ENSG00000260230/ENSG00000124140/ENSG00000169992/ENSG00000286237/ENSG00000198908/ENSG00000115183/ENSG00000244405/ENSG00000182580/ENSG00000267534/ENSG00000188803/ENSG00000160446/ENSG00000084112/ENSG00000075624/ENSG00000158301/ENSG00000137825/ENSG00000251322/ENSG00000119878/ENSG00000107954/ENSG00000197555/ENSG00000172757/ENSG00000083937/ENSG00000177105/ENSG00000108684/ENSG00000147799/ENSG00000132024/ENSG00000108797/ENSG00000188763/ENSG00000144868/ENSG00000151148/ENSG00000168621/ENSG00000187902/ENSG00000165527/ENSG00000091129/ENSG00000097007/ENSG00000213672/ENSG00000175866/ENSG00000116141/ENSG00000161681/ENSG00000156564/ENSG00000130725/ENSG00000186648/ENSG00000168758/ENSG00000133026/ENSG00000165985/ENSG00000133216/ENSG00000142208/ENSG00000198576/ENSG00000196604/ENSG00000072832/ENSG00000167971/ENSG00000170921/ENSG00000259207/ENSG00000058404/ENSG00000069329/ENSG00000102924/ENSG00000159593/ENSG00000173621/ENSG00000105426/ENSG00000121904/ENSG00000084764/ENSG00000110076/ENSG00000277363/ENSG00000176749/ENSG00000079387/ENSG00000110881/ENSG00000196712/ENSG00000111249/ENSG00000172020/ENSG00000132535/ENSG00000055917/ENSG00000107404/ENSG00000138443/ENSG00000118257/ENSG00000143761/ENSG00000077522/ENSG00000130294/ENSG00000070831",96
"GO:0009952","anterior/posterior pattern specification","87/4660","237/21338",0.367088607594937,1.68088770576411,5.57167529819898,1.13518913707137e-07,4.94866784487311e-05,4.18625888793686e-05,"ENSG00000175387/ENSG00000125845/ENSG00000131668/ENSG00000128918/ENSG00000054598/ENSG00000156925/ENSG00000099942/ENSG00000165556/ENSG00000103241/ENSG00000153266/ENSG00000171843/ENSG00000185551/ENSG00000172819/ENSG00000087586/ENSG00000198719/ENSG00000163064/ENSG00000090932/ENSG00000101752/ENSG00000184058/ENSG00000179981/ENSG00000188095/ENSG00000148400/ENSG00000010361/ENSG00000162782/ENSG00000141646/ENSG00000140479/ENSG00000135111/ENSG00000152093/ENSG00000125798/ENSG00000114739/ENSG00000134245/ENSG00000138795/ENSG00000165588/ENSG00000136574/ENSG00000106571/ENSG00000136698/ENSG00000128610/ENSG00000121989/ENSG00000273706/ENSG00000166823/ENSG00000187821/ENSG00000164690/ENSG00000106004/ENSG00000122592/ENSG00000078399/ENSG00000197121/ENSG00000105997/ENSG00000196116/ENSG00000203877/ENSG00000109906/ENSG00000176788/ENSG00000136754/ENSG00000164736/ENSG00000099139/ENSG00000100811/ENSG00000196584/ENSG00000064309/ENSG00000198576/ENSG00000107779/ENSG00000166949/ENSG00000175197/ENSG00000128710/ENSG00000175879/ENSG00000143768/ENSG00000089094/ENSG00000007372/ENSG00000162992/ENSG00000135547/ENSG00000083093/ENSG00000162337/ENSG00000123364/ENSG00000197757/ENSG00000078246/ENSG00000198353/ENSG00000173917/ENSG00000260027/ENSG00000170689/ENSG00000181965/ENSG00000108379/ENSG00000168646/ENSG00000149311/ENSG00000061676/ENSG00000185630/ENSG00000138083/ENSG00000157933/ENSG00000173673/ENSG00000069812",87
"GO:0000819","sister chromatid segregation","92/4660","255/21338",0.36078431372549,1.6520205335353,5.53672318332095,1.26267354851695e-07,5.16038895859523e-05,4.3653615114846e-05,"ENSG00000154839/ENSG00000165480/ENSG00000122952/ENSG00000119541/ENSG00000099910/ENSG00000173473/ENSG00000094804/ENSG00000164109/ENSG00000025770/ENSG00000139687/ENSG00000154473/ENSG00000163611/ENSG00000118007/ENSG00000176248/ENSG00000156831/ENSG00000112029/ENSG00000196924/ENSG00000143924/ENSG00000091436/ENSG00000138160/ENSG00000175643/ENSG00000138411/ENSG00000085415/ENSG00000101639/ENSG00000062650/ENSG00000099956/ENSG00000153107/ENSG00000075624/ENSG00000186185/ENSG00000082014/ENSG00000131165/ENSG00000176623/ENSG00000185721/ENSG00000101350/ENSG00000163322/ENSG00000147457/ENSG00000144535/ENSG00000164754/ENSG00000099385/ENSG00000002822/ENSG00000037042/ENSG00000083937/ENSG00000105127/ENSG00000141552/ENSG00000011243/ENSG00000170312/ENSG00000131462/ENSG00000137812/ENSG00000106635/ENSG00000176108/ENSG00000198901/ENSG00000067560/ENSG00000079616/ENSG00000058729/ENSG00000101972/ENSG00000086065/ENSG00000167513/ENSG00000130724/ENSG00000137497/ENSG00000161888/ENSG00000112941/ENSG00000107949/ENSG00000276043/ENSG00000196510/ENSG00000151503/ENSG00000177602/ENSG00000213024/ENSG00000049618/ENSG00000153147/ENSG00000154429/ENSG00000132341/ENSG00000072609/ENSG00000180198/ENSG00000036257/ENSG00000133884/ENSG00000127616/ENSG00000167842/ENSG00000040275/ENSG00000134057/ENSG00000163808/ENSG00000068796/ENSG00000110987/ENSG00000149311/ENSG00000113810/ENSG00000115561/ENSG00000074054/ENSG00000134982/ENSG00000116213/ENSG00000116670/ENSG00000121152/ENSG00000153187/ENSG00000117724",92
"GO:0050686","negative regulation of mRNA processing","17/4660","23/21338",0.739130434782609,3.38445605523419,6.04781119600471,1.45362905295471e-07,5.59134139839461e-05,4.72991992153374e-05,"ENSG00000157540/ENSG00000124193/ENSG00000150459/ENSG00000203867/ENSG00000147274/ENSG00000100813/ENSG00000182872/ENSG00000011304/ENSG00000165119/ENSG00000126254/ENSG00000205937/ENSG00000181163/ENSG00000063244/ENSG00000116350/ENSG00000108561/ENSG00000188529/ENSG00000111786",17
"GO:0031023","microtubule organizing center organization","68/4660","175/21338",0.388571428571429,1.77925689760883,5.47140314474465,2.36292236717177e-07,8.58397186607567e-05,7.26149534472962e-05,"ENSG00000044459/ENSG00000147874/ENSG00000119541/ENSG00000150636/ENSG00000170248/ENSG00000058272/ENSG00000104375/ENSG00000178184/ENSG00000163611/ENSG00000087586/ENSG00000159069/ENSG00000124171/ENSG00000160469/ENSG00000110172/ENSG00000138160/ENSG00000101639/ENSG00000170037/ENSG00000103274/ENSG00000162063/ENSG00000131165/ENSG00000166579/ENSG00000101350/ENSG00000126001/ENSG00000118762/ENSG00000083937/ENSG00000164087/ENSG00000168014/ENSG00000170312/ENSG00000165325/ENSG00000186166/ENSG00000140299/ENSG00000239306/ENSG00000126756/ENSG00000008128/ENSG00000214367/ENSG00000169136/ENSG00000086065/ENSG00000136811/ENSG00000142731/ENSG00000108395/ENSG00000007047/ENSG00000196584/ENSG00000130724/ENSG00000204843/ENSG00000248333/ENSG00000182923/ENSG00000168944/ENSG00000176155/ENSG00000181163/ENSG00000131437/ENSG00000213024/ENSG00000164118/ENSG00000058453/ENSG00000079805/ENSG00000149548/ENSG00000130695/ENSG00000135372/ENSG00000170004/ENSG00000111554/ENSG00000163808/ENSG00000115561/ENSG00000074054/ENSG00000117155/ENSG00000116717/ENSG00000011523/ENSG00000178104/ENSG00000135835/ENSG00000155380",68
"GO:0050803","regulation of synapse structure or activity","122/4660","367/21338",0.332425068119891,1.52216439990177,5.33357459391537,2.52981690519154e-07,8.70656460160394e-05,7.3652010176075e-05,"ENSG00000152767/ENSG00000101463/ENSG00000141668/ENSG00000126778/ENSG00000100625/ENSG00000165300/ENSG00000165322/ENSG00000170759/ENSG00000154764/ENSG00000179542/ENSG00000107864/ENSG00000150394/ENSG00000136379/ENSG00000137845/ENSG00000151025/ENSG00000154229/ENSG00000176248/ENSG00000157193/ENSG00000120063/ENSG00000150760/ENSG00000146242/ENSG00000080845/ENSG00000186260/ENSG00000172260/ENSG00000136040/ENSG00000158258/ENSG00000124140/ENSG00000169992/ENSG00000286237/ENSG00000198908/ENSG00000115183/ENSG00000244405/ENSG00000182580/ENSG00000267534/ENSG00000241360/ENSG00000067900/ENSG00000158301/ENSG00000131094/ENSG00000137825/ENSG00000166159/ENSG00000251322/ENSG00000157240/ENSG00000119878/ENSG00000185070/ENSG00000107954/ENSG00000004139/ENSG00000069869/ENSG00000197555/ENSG00000101126/ENSG00000196230/ENSG00000254402/ENSG00000148053/ENSG00000186907/ENSG00000176020/ENSG00000172757/ENSG00000083937/ENSG00000177105/ENSG00000108684/ENSG00000123908/ENSG00000132024/ENSG00000174482/ENSG00000108797/ENSG00000151148/ENSG00000104936/ENSG00000165527/ENSG00000067560/ENSG00000124313/ENSG00000111642/ENSG00000273749/ENSG00000091129/ENSG00000097007/ENSG00000213672/ENSG00000175866/ENSG00000116141/ENSG00000162951/ENSG00000066032/ENSG00000156564/ENSG00000070388/ENSG00000130725/ENSG00000186648/ENSG00000168758/ENSG00000173406/ENSG00000165985/ENSG00000204843/ENSG00000133216/ENSG00000142208/ENSG00000198576/ENSG00000181790/ENSG00000181754/ENSG00000188157/ENSG00000186908/ENSG00000072832/ENSG00000167971/ENSG00000170921/ENSG00000168137/ENSG00000058404/ENSG00000069329/ENSG00000121753/ENSG00000102924/ENSG00000159593/ENSG00000173402/ENSG00000110400/ENSG00000173621/ENSG00000105426/ENSG00000090372/ENSG00000084764/ENSG00000110076/ENSG00000277363/ENSG00000176749/ENSG00000079387/ENSG00000110881/ENSG00000196712/ENSG00000111249/ENSG00000157445/ENSG00000157985/ENSG00000055917/ENSG00000107404/ENSG00000171603/ENSG00000138443/ENSG00000118257/ENSG00000130294/ENSG00000070831",122
"GO:1901990","regulation of mitotic cell cycle phase transition","129/4660","396/21338",0.325757575757576,1.49163415268565,5.21997246615908,4.1118374614976e-07,0.000134436525803664,0.000113724767685105,"ENSG00000154839/ENSG00000101773/ENSG00000041515/ENSG00000166140/ENSG00000015475/ENSG00000160310/ENSG00000165480/ENSG00000198176/ENSG00000130037/ENSG00000122952/ENSG00000119541/ENSG00000136826/ENSG00000099910/ENSG00000139842/ENSG00000101412/ENSG00000173473/ENSG00000094804/ENSG00000164109/ENSG00000127564/ENSG00000179051/ENSG00000139687/ENSG00000154473/ENSG00000138594/ENSG00000184481/ENSG00000087586/ENSG00000123080/ENSG00000156831/ENSG00000112029/ENSG00000101224/ENSG00000149930/ENSG00000160469/ENSG00000091436/ENSG00000136044/ENSG00000022267/ENSG00000137210/ENSG00000169857/ENSG00000138411/ENSG00000099956/ENSG00000165891/ENSG00000079335/ENSG00000163904/ENSG00000075413/ENSG00000053254/ENSG00000135090/ENSG00000100225/ENSG00000075624/ENSG00000082014/ENSG00000143476/ENSG00000185324/ENSG00000175305/ENSG00000097046/ENSG00000122641/ENSG00000163322/ENSG00000170855/ENSG00000118762/ENSG00000164754/ENSG00000129355/ENSG00000197256/ENSG00000142484/ENSG00000099385/ENSG00000002822/ENSG00000141867/ENSG00000112576/ENSG00000141552/ENSG00000147889/ENSG00000170312/ENSG00000173846/ENSG00000105325/ENSG00000137812/ENSG00000187866/ENSG00000106635/ENSG00000104884/ENSG00000167797/ENSG00000171848/ENSG00000058729/ENSG00000124762/ENSG00000095787/ENSG00000215301/ENSG00000081377/ENSG00000146834/ENSG00000289690/ENSG00000204599/ENSG00000185650/ENSG00000165617/ENSG00000178199/ENSG00000146648/ENSG00000182185/ENSG00000139579/ENSG00000142208/ENSG00000005483/ENSG00000161888/ENSG00000103264/ENSG00000008710/ENSG00000171566/ENSG00000111276/ENSG00000196510/ENSG00000177602/ENSG00000159593/ENSG00000049618/ENSG00000115738/ENSG00000141564/ENSG00000158402/ENSG00000011426/ENSG00000071564/ENSG00000072609/ENSG00000036257/ENSG00000133884/ENSG00000127616/ENSG00000040275/ENSG00000134057/ENSG00000087206/ENSG00000160551/ENSG00000181965/ENSG00000110987/ENSG00000182247/ENSG00000113575/ENSG00000149311/ENSG00000119203/ENSG00000161010/ENSG00000163870/ENSG00000134480/ENSG00000134982/ENSG00000116670/ENSG00000182389/ENSG00000158019/ENSG00000185630/ENSG00000143624/ENSG00000117724/ENSG00000134371",129
"GO:0048663","neuron fate commitment","40/4660","87/21338",0.459770114942529,2.10527354348577,5.46043658117114,4.754093164206e-07,0.000148033405717824,0.000125226865052143,"ENSG00000152192/ENSG00000198795/ENSG00000126778/ENSG00000205927/ENSG00000168267/ENSG00000171307/ENSG00000153266/ENSG00000198719/ENSG00000107882/ENSG00000130711/ENSG00000142700/ENSG00000148400/ENSG00000141646/ENSG00000139352/ENSG00000138136/ENSG00000116132/ENSG00000179774/ENSG00000184916/ENSG00000074181/ENSG00000106571/ENSG00000074047/ENSG00000159556/ENSG00000164690/ENSG00000148826/ENSG00000130675/ENSG00000139445/ENSG00000129514/ENSG00000107187/ENSG00000164900/ENSG00000147862/ENSG00000204371/ENSG00000128710/ENSG00000007372/ENSG00000115738/ENSG00000186487/ENSG00000179348/ENSG00000162599/ENSG00000070831/ENSG00000117707/ENSG00000009709",40
"GO:0140014","mitotic nuclear division","106/4660","313/21338",0.338658146964856,1.55070548067298,5.18813439176757,5.56951749390579e-07,0.000158831852322229,0.000134361665465235,"ENSG00000154839/ENSG00000101144/ENSG00000165480/ENSG00000124205/ENSG00000122952/ENSG00000165476/ENSG00000119541/ENSG00000099910/ENSG00000151491/ENSG00000164109/ENSG00000127564/ENSG00000175470/ENSG00000025770/ENSG00000139687/ENSG00000137090/ENSG00000154473/ENSG00000163611/ENSG00000118007/ENSG00000087586/ENSG00000159069/ENSG00000060069/ENSG00000156831/ENSG00000112029/ENSG00000196924/ENSG00000143924/ENSG00000138160/ENSG00000085415/ENSG00000101639/ENSG00000062650/ENSG00000079335/ENSG00000108106/ENSG00000241360/ENSG00000186185/ENSG00000131165/ENSG00000176623/ENSG00000166579/ENSG00000185721/ENSG00000101350/ENSG00000163322/ENSG00000147457/ENSG00000144535/ENSG00000185513/ENSG00000164754/ENSG00000002822/ENSG00000037042/ENSG00000083937/ENSG00000105127/ENSG00000141552/ENSG00000011243/ENSG00000170312/ENSG00000131462/ENSG00000137812/ENSG00000162819/ENSG00000176108/ENSG00000198901/ENSG00000067560/ENSG00000079616/ENSG00000101972/ENSG00000081377/ENSG00000086065/ENSG00000148773/ENSG00000147862/ENSG00000167513/ENSG00000130724/ENSG00000137497/ENSG00000161888/ENSG00000112941/ENSG00000107949/ENSG00000276043/ENSG00000111276/ENSG00000196510/ENSG00000151503/ENSG00000177602/ENSG00000213024/ENSG00000153147/ENSG00000158402/ENSG00000011426/ENSG00000154429/ENSG00000103275/ENSG00000132341/ENSG00000180198/ENSG00000162337/ENSG00000036257/ENSG00000167842/ENSG00000130695/ENSG00000040275/ENSG00000134057/ENSG00000167244/ENSG00000163808/ENSG00000181965/ENSG00000110104/ENSG00000068796/ENSG00000149311/ENSG00000175662/ENSG00000113810/ENSG00000115561/ENSG00000074054/ENSG00000134982/ENSG00000116213/ENSG00000116670/ENSG00000162599/ENSG00000121152/ENSG00000153187/ENSG00000070831/ENSG00000021574/ENSG00000117724",106
"GO:0060562","epithelial tube morphogenesis","129/4660","398/21338",0.324120603015075,1.48413850367718,5.15359721934222,5.58668390183707e-07,0.000158831852322229,0.000134361665465235,"ENSG00000136158/ENSG00000125845/ENSG00000183943/ENSG00000100014/ENSG00000126778/ENSG00000100625/ENSG00000101115/ENSG00000101144/ENSG00000140464/ENSG00000122691/ENSG00000156925/ENSG00000166167/ENSG00000179222/ENSG00000142627/ENSG00000103241/ENSG00000104375/ENSG00000187498/ENSG00000172819/ENSG00000112378/ENSG00000125266/ENSG00000198719/ENSG00000107882/ENSG00000120063/ENSG00000125812/ENSG00000101752/ENSG00000103067/ENSG00000154099/ENSG00000136280/ENSG00000244405/ENSG00000148400/ENSG00000148926/ENSG00000157227/ENSG00000173269/ENSG00000010361/ENSG00000141646/ENSG00000221823/ENSG00000170873/ENSG00000138136/ENSG00000093000/ENSG00000162849/ENSG00000168743/ENSG00000135111/ENSG00000135541/ENSG00000182197/ENSG00000134245/ENSG00000204315/ENSG00000138795/ENSG00000100628/ENSG00000136574/ENSG00000106689/ENSG00000183117/ENSG00000106571/ENSG00000118762/ENSG00000206557/ENSG00000074047/ENSG00000172757/ENSG00000138002/ENSG00000105538/ENSG00000172270/ENSG00000273706/ENSG00000204580/ENSG00000166341/ENSG00000168014/ENSG00000167642/ENSG00000166823/ENSG00000164690/ENSG00000164093/ENSG00000107485/ENSG00000106004/ENSG00000125931/ENSG00000198836/ENSG00000139445/ENSG00000168621/ENSG00000091831/ENSG00000067560/ENSG00000170549/ENSG00000129514/ENSG00000164161/ENSG00000149948/ENSG00000097007/ENSG00000103449/ENSG00000077463/ENSG00000075891/ENSG00000100714/ENSG00000004975/ENSG00000164736/ENSG00000185920/ENSG00000168758/ENSG00000164741/ENSG00000004399/ENSG00000114861/ENSG00000166949/ENSG00000008710/ENSG00000204256/ENSG00000112715/ENSG00000177030/ENSG00000141519/ENSG00000251493/ENSG00000160007/ENSG00000170561/ENSG00000177508/ENSG00000089094/ENSG00000174842/ENSG00000103197/ENSG00000173402/ENSG00000162552/ENSG00000163913/ENSG00000162337/ENSG00000111602/ENSG00000078246/ENSG00000158055/ENSG00000260027/ENSG00000133703/ENSG00000121068/ENSG00000163513/ENSG00000134323/ENSG00000061676/ENSG00000184292/ENSG00000107404/ENSG00000171608/ENSG00000185630/ENSG00000157933/ENSG00000169504/ENSG00000158286/ENSG00000142875/ENSG00000117707/ENSG00000169641/ENSG00000198626/ENSG00000066056",129
"GO:0007409","axonogenesis","155/4660","500/21338",0.31,1.41948068669528,5.01714448119487,9.17710216499101e-07,0.000240036284227505,0.000203055460534854,"ENSG00000152192/ENSG00000141622/ENSG00000133104/ENSG00000011201/ENSG00000158470/ENSG00000165300/ENSG00000101144/ENSG00000179242/ENSG00000124205/ENSG00000170759/ENSG00000173482/ENSG00000067141/ENSG00000154764/ENSG00000149658/ENSG00000174672/ENSG00000090776/ENSG00000156299/ENSG00000179542/ENSG00000196470/ENSG00000164742/ENSG00000100285/ENSG00000197381/ENSG00000130827/ENSG00000144619/ENSG00000132561/ENSG00000153266/ENSG00000187164/ENSG00000198910/ENSG00000148704/ENSG00000137872/ENSG00000154229/ENSG00000176248/ENSG00000141385/ENSG00000176101/ENSG00000125266/ENSG00000124171/ENSG00000149557/ENSG00000149930/ENSG00000160469/ENSG00000087250/ENSG00000198198/ENSG00000082684/ENSG00000136040/ENSG00000136327/ENSG00000174013/ENSG00000021645/ENSG00000182580/ENSG00000148400/ENSG00000187323/ENSG00000104967/ENSG00000182636/ENSG00000141646/ENSG00000162761/ENSG00000075624/ENSG00000143355/ENSG00000179774/ENSG00000151615/ENSG00000166579/ENSG00000240771/ENSG00000185070/ENSG00000182197/ENSG00000137261/ENSG00000197555/ENSG00000101126/ENSG00000165588/ENSG00000137285/ENSG00000074181/ENSG00000148053/ENSG00000106689/ENSG00000105290/ENSG00000106571/ENSG00000198742/ENSG00000148498/ENSG00000128610/ENSG00000074047/ENSG00000141736/ENSG00000247596/ENSG00000172270/ENSG00000273706/ENSG00000112902/ENSG00000188517/ENSG00000169398/ENSG00000159556/ENSG00000164690/ENSG00000108797/ENSG00000107485/ENSG00000168621/ENSG00000105711/ENSG00000273749/ENSG00000091129/ENSG00000097007/ENSG00000126934/ENSG00000008300/ENSG00000075891/ENSG00000107187/ENSG00000164900/ENSG00000175866/ENSG00000160460/ENSG00000147862/ENSG00000155256/ENSG00000066032/ENSG00000196405/ENSG00000185920/ENSG00000160145/ENSG00000136854/ENSG00000168758/ENSG00000133026/ENSG00000130479/ENSG00000173406/ENSG00000158321/ENSG00000133216/ENSG00000173786/ENSG00000144857/ENSG00000181790/ENSG00000181754/ENSG00000134259/ENSG00000004399/ENSG00000186908/ENSG00000196604/ENSG00000112715/ENSG00000117298/ENSG00000251493/ENSG00000084733/ENSG00000160007/ENSG00000163697/ENSG00000179295/ENSG00000007372/ENSG00000099617/ENSG00000173402/ENSG00000110400/ENSG00000105426/ENSG00000080224/ENSG00000133067/ENSG00000115904/ENSG00000079805/ENSG00000118046/ENSG00000186868/ENSG00000176749/ENSG00000018236/ENSG00000073921/ENSG00000127603/ENSG00000144674/ENSG00000108379/ENSG00000172020/ENSG00000038382/ENSG00000184347/ENSG00000053108/ENSG00000131899/ENSG00000153234/ENSG00000118263/ENSG00000146013/ENSG00000128656/ENSG00000107404/ENSG00000118257/ENSG00000021574",155
"GO:0048732","gland development","155/4660","500/21338",0.31,1.41948068669528,5.01714448119487,9.17710216499101e-07,0.000240036284227505,0.000203055460534854,"ENSG00000125845/ENSG00000173404/ENSG00000136161/ENSG00000126778/ENSG00000100625/ENSG00000101144/ENSG00000168267/ENSG00000100650/ENSG00000140464/ENSG00000008083/ENSG00000128918/ENSG00000141448/ENSG00000054598/ENSG00000156925/ENSG00000178919/ENSG00000166167/ENSG00000100263/ENSG00000132646/ENSG00000173473/ENSG00000019549/ENSG00000142627/ENSG00000099942/ENSG00000103241/ENSG00000123191/ENSG00000263715/ENSG00000184254/ENSG00000172819/ENSG00000213626/ENSG00000112378/ENSG00000096968/ENSG00000087586/ENSG00000172216/ENSG00000114062/ENSG00000184058/ENSG00000141655/ENSG00000099956/ENSG00000165891/ENSG00000103067/ENSG00000136327/ENSG00000100883/ENSG00000154099/ENSG00000140691/ENSG00000244405/ENSG00000182580/ENSG00000148400/ENSG00000116833/ENSG00000141646/ENSG00000139352/ENSG00000115268/ENSG00000105516/ENSG00000135111/ENSG00000197746/ENSG00000130707/ENSG00000128309/ENSG00000136450/ENSG00000085563/ENSG00000196562/ENSG00000107954/ENSG00000182197/ENSG00000138795/ENSG00000163347/ENSG00000186951/ENSG00000070770/ENSG00000100852/ENSG00000183117/ENSG00000106571/ENSG00000118762/ENSG00000135925/ENSG00000074047/ENSG00000002822/ENSG00000204580/ENSG00000136931/ENSG00000147889/ENSG00000166823/ENSG00000164690/ENSG00000164093/ENSG00000119919/ENSG00000107485/ENSG00000106004/ENSG00000078399/ENSG00000105997/ENSG00000091831/ENSG00000165527/ENSG00000109320/ENSG00000118137/ENSG00000129514/ENSG00000011114/ENSG00000149948/ENSG00000097007/ENSG00000103449/ENSG00000126934/ENSG00000036473/ENSG00000107187/ENSG00000114554/ENSG00000116539/ENSG00000157168/ENSG00000147862/ENSG00000185920/ENSG00000127554/ENSG00000151461/ENSG00000197461/ENSG00000146648/ENSG00000168040/ENSG00000291237/ENSG00000142208/ENSG00000107779/ENSG00000004399/ENSG00000166949/ENSG00000008710/ENSG00000111276/ENSG00000105698/ENSG00000105699/ENSG00000112715/ENSG00000177030/ENSG00000141519/ENSG00000160007/ENSG00000105221/ENSG00000007372/ENSG00000172845/ENSG00000173171/ENSG00000115738/ENSG00000173757/ENSG00000118513/ENSG00000245848/ENSG00000173402/ENSG00000162552/ENSG00000173039/ENSG00000162337/ENSG00000036257/ENSG00000160685/ENSG00000167244/ENSG00000118046/ENSG00000170689/ENSG00000196498/ENSG00000115461/ENSG00000069011/ENSG00000120088/ENSG00000133703/ENSG00000108379/ENSG00000196712/ENSG00000121068/ENSG00000166888/ENSG00000149311/ENSG00000179348/ENSG00000076864/ENSG00000163513/ENSG00000145545/ENSG00000142319/ENSG00000182389/ENSG00000183513/ENSG00000117054/ENSG00000185630/ENSG00000138083/ENSG00000117707/ENSG00000169174",155
"GO:0021510","spinal cord development","46/4660","108/21338",0.425925925925926,1.95030201875695,5.23342716933527,1.0438252973762e-06,0.000262522062290115,0.0002220770015268,"ENSG00000164853/ENSG00000205927/ENSG00000197381/ENSG00000164066/ENSG00000157193/ENSG00000198719/ENSG00000152977/ENSG00000107882/ENSG00000148400/ENSG00000187323/ENSG00000139352/ENSG00000138136/ENSG00000128309/ENSG00000106571/ENSG00000118762/ENSG00000161381/ENSG00000074047/ENSG00000138002/ENSG00000273706/ENSG00000159556/ENSG00000126970/ENSG00000164690/ENSG00000130675/ENSG00000139445/ENSG00000168621/ENSG00000104884/ENSG00000107187/ENSG00000164900/ENSG00000185920/ENSG00000110693/ENSG00000115318/ENSG00000173406/ENSG00000204843/ENSG00000008710/ENSG00000128710/ENSG00000007372/ENSG00000163913/ENSG00000105426/ENSG00000074266/ENSG00000196712/ENSG00000179348/ENSG00000068885/ENSG00000145545/ENSG00000176887/ENSG00000117707/ENSG00000009709",46
